 written on 13Jun2026 at 20:45:10 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    2    9   -0.74231780E-03  0.18819688E-11
    3    9    0.79460633E-03  0.49243019E-11
    4    9    0.14790864E-02 -0.23840842E-11
    5    9   -0.17988865E-03 -0.11529608E-11
    6    9   -0.12554445E-03 -0.85904702E-12
    7    9    0.41900016E-03  0.45562078E-12
    8    9    0.41349827E-03 -0.16796937E-12
    9    9    0.91035694E-03 -0.47016210E-12

   -4   -2   -1
    1    1   -0.76595402E-03 -0.10641835E-11
    2    1   -0.47805441E-03 -0.19180699E-11
    3    1    0.26299354E-04  0.36626500E-11
    4    1   -0.84236878E-03 -0.53885681E-11
    5    1    0.20156470E-03 -0.20275613E-11
    6    1    0.10562883E-02  0.97664064E-12
    7    1    0.38743042E-03  0.61365756E-12
    8    1   -0.81617628E-03  0.29244790E-11
    9    1   -0.62385455E-03 -0.65853312E-12
    1    2    0.47805440E-03 -0.76473550E-13
    2    2   -0.80391817E-03 -0.75640119E-11
    3    2   -0.16144665E-02  0.10498720E-12
    4    2    0.33647331E-02 -0.35872277E-11
    5    2    0.67843763E-03 -0.38370956E-12
    6    2   -0.28047293E-03 -0.85338030E-12
    7    2    0.39781804E-03 -0.27355358E-11
    8    2   -0.58209118E-03  0.22204218E-11
    9    2   -0.64190922E-03 -0.45480183E-11
    1    3   -0.26299347E-04 -0.10689678E-10
    2    3   -0.16144665E-02  0.70359343E-12
    3    3   -0.65122528E-02  0.97000463E-11
    4    3    0.81197944E-03 -0.17500298E-11
    5    3    0.73762329E-04 -0.16960296E-11
    6    3    0.13301385E-02  0.23837148E-11
    7    3    0.34781770E-04 -0.21505396E-11
    8    3    0.39234674E-04  0.36575153E-11
    9    3    0.23273275E-02  0.49429814E-11
    1    4    0.84236877E-03 -0.64022537E-11
    2    4    0.33647332E-02  0.69340714E-12
    3    4    0.81197945E-03  0.18751892E-11
    4    4    0.29981904E-02  0.10692697E-11
    5    4    0.32491898E-03  0.80251084E-12
    6    4    0.29198433E-03 -0.12845809E-11
    7    4    0.19182820E-03 -0.22324044E-11
    8    4   -0.14672525E-02 -0.29444433E-11
    9    4    0.30953453E-03  0.42735451E-11
    1    5    0.20156470E-03 -0.32852887E-12
    2    5   -0.67843763E-03 -0.99613980E-12
    3    5   -0.73762323E-04  0.19624016E-11
    4    5   -0.32491897E-03  0.27631283E-11
    5    5    0.42850507E-04  0.20378838E-12
    6    5    0.17704556E-03 -0.84558749E-12
    7    5    0.80274773E-03 -0.10710183E-12
    8    5    0.72290628E-03 -0.14444293E-12
    9    5    0.30564246E-03  0.21255808E-11
    1    6    0.10562883E-02  0.73686716E-12
    2    6    0.28047293E-03 -0.25991028E-11
    3    6   -0.13301385E-02  0.14573160E-11
    4    6   -0.29198433E-03 -0.20130847E-11
    5    6    0.17704556E-03 -0.12074586E-11
    6    6   -0.43166048E-03 -0.30995345E-12
    7    6    0.34553995E-03 -0.14718274E-11
