 written on 13Jun2026 at 20:45:26 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    7    9   -0.81073689E-10 -0.39474435E-12
    8    9   -0.26002359E-03 -0.17271629E-11
    9    9   -0.85563248E-03 -0.13177376E-11

   -3   -4   -2
    1    1   -0.99163451E-03 -0.13392610E-12
    2    1   -0.31664677E-03 -0.11110730E-11
    3    1    0.60432063E-04 -0.23796815E-11
    4    1    0.11229415E-02 -0.10585595E-11
    5    1   -0.82803732E-03  0.21441000E-12
    6    1   -0.70460954E-03  0.29178006E-11
    7    1   -0.11013265E-02 -0.60813529E-11
    8    1    0.15378879E-03 -0.43360863E-12
    9    1   -0.39735117E-03 -0.15773350E-11
    1    2    0.31664676E-03  0.17973647E-10
    2    2   -0.18845348E-02  0.17718832E-10
    3    2   -0.16343106E-02 -0.22653113E-11
    4    2   -0.25508973E-02  0.48840936E-11
    5    2   -0.82809034E-03  0.32384512E-12
    6    2    0.98239603E-03  0.57450520E-11
    7    2    0.46027052E-03 -0.19513891E-10
    8    2   -0.51769813E-03 -0.73877733E-11
    9    2    0.21087024E-03 -0.30489972E-11
    1    3   -0.60432066E-04 -0.73942068E-12
    2    3   -0.16343106E-02 -0.48044772E-11
    3    3   -0.66453095E-04  0.39197191E-11
    4    3   -0.95765301E-03 -0.43977734E-11
    5    3    0.28270163E-03 -0.53386306E-11
    6    3    0.66015934E-03 -0.30999127E-11
    7    3   -0.19327958E-03  0.79397908E-11
    8    3    0.18082926E-03 -0.76865250E-12
    9    3   -0.11283074E-02 -0.19673048E-11
    1    4   -0.11229415E-02 -0.15748479E-11
    2    4   -0.25508973E-02 -0.17632964E-10
    3    4   -0.95765301E-03  0.66529237E-11
    4    4    0.89906711E-03 -0.12118980E-10
    5    4   -0.55319578E-03  0.27797001E-11
    6    4   -0.14521778E-02  0.74138926E-12
    7    4    0.35091820E-03  0.27078843E-11
    8    4   -0.15743842E-03  0.46065218E-11
    9    4   -0.10463536E-02 -0.26568183E-11
    1    5   -0.82803732E-03  0.63602474E-12
    2    5    0.82809033E-03  0.28533530E-11
    3    5   -0.28270163E-03 -0.29424900E-12
    4    5    0.55319577E-03  0.26195157E-11
    5    5   -0.15267378E-03 -0.25849714E-13
    6    5   -0.38996512E-03 -0.78576017E-12
    7    5   -0.12039107E-02 -0.13213252E-11
    8    5    0.53495708E-03 -0.13728363E-11
    9    5    0.53184216E-03 -0.16564953E-11
    1    6   -0.70460954E-03 -0.58652829E-12
    2    6   -0.98239603E-03  0.25287064E-12
    3    6   -0.66015934E-03 -0.91949712E-12
    4    6    0.14521778E-02 -0.36126191E-12
    5    6   -0.38996512E-03 -0.12773814E-11
    6    6   -0.38928195E-03  0.31247294E-12
